"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.biobrick","customData.platform","customData.localplayerguid","customData.devices","customData.sametab","customData.device","customData.slot","customData.energy","customData.option","customData.sound","customData.dnabit","customData.duration","customData.nanobot","customData.count","customData.plasmid","customData.language","customData.total","customData.controls","customData.message","customData.chapter","customData.life","customData.source"
"9f27eb2a-107a-407f-812d-6a789a0a87bf","2017-04-12T09:43:08.958Z","2017-04-12T09:42:43.802Z","915953b4-f9e1-41ca-acc4-4e4e90667102","2d76c4ef-f260-4963-82f4-ff598d2a63b4",,,,,,,"add","[-285, -453]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"c468045d-594e-4ed0-963f-0e7edf193363","2017-04-12T09:43:51.726Z","2017-04-12T09:43:26.292Z","915953b4-f9e1-41ca-acc4-4e4e90667102","2d76c4ef-f260-4963-82f4-ff598d2a63b4",,,,,,,"select","[-285, -453]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"dec9cc99-86e2-4198-808d-a7d920e75a01","2017-04-12T09:43:52.772Z","2017-04-12T09:43:27.358Z","915953b4-f9e1-41ca-acc4-4e4e90667102","2d76c4ef-f260-4963-82f4-ff598d2a63b4",,,,,,,"select","[-285, -453]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"ade9f794-a00c-46a0-9f5b-2caa1e754ed0","2017-04-12T09:43:52.954Z","2017-04-12T09:43:27.541Z","915953b4-f9e1-41ca-acc4-4e4e90667102","2d76c4ef-f260-4963-82f4-ff598d2a63b4",,,,,,,"select","[-285, -453]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"44be6c2c-3d7a-45d8-bae4-6d44d834bb12","2017-04-12T09:46:31.313Z","2017-04-12T09:46:04.597Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"start","[-229, -608]","",,"""webglplayer""","""1a8924de-7cc6-4ff5-8735-4cddac309117""",,,,,,,,,,,,,,,,,,,
"522fd92f-7dd4-45a8-9db2-b45f8a2efdd8","2017-04-12T09:47:04.237Z","2017-04-12T09:46:37.126Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"craft","[-110, -623]","",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"fc70421e-58bb-47ab-92a3-df106aa76d86","2017-04-12T09:47:06.436Z","2017-04-12T09:46:39.764Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"reach","[-110, -623]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"34a6eb10-1453-467c-a02f-f7ce3670cf38","2017-04-12T09:47:15.426Z","2017-04-12T09:46:48.635Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"death","[-97, -627]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""SUICIDEBUTTON"""
"e2e2aaf4-962c-4861-be21-7d5840a9c19b","2017-04-12T09:47:18.132Z","2017-04-12T09:46:51.376Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"death","[-113, -624]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""SUICIDEBUTTON"""
"ffddfb88-c4e2-4364-aecb-e4938c00b34d","2017-04-12T09:48:19.596Z","2017-04-12T09:47:52.387Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"death","[-153, -605]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""SUICIDEBUTTON"""
"056b52a2-d788-4608-91ea-7dd82f88083a","2017-04-12T09:48:24.520Z","2017-04-12T09:47:57.340Z","915953b4-f9e1-41ca-acc4-4e4e90667102","6a9893c1-da09-42c7-832e-4d0746fa779e",,,,,,,"death","[-114, -616]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""SUICIDEBUTTON"""
"24201c46-6e83-4167-9f56-8476037ef5f1","2017-04-12T10:58:14.457Z","2017-04-12T10:58:13.805Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"start","[-229, -608]","",,"""webglplayer""","""a6483353-5db1-4c6c-98d7-b6328d0f4456""",,,,,,,,,,,,,,,,,,,
"6178084b-d82c-452c-b84f-0ef94a16c47e","2017-04-12T10:59:11.141Z","2017-04-12T10:59:10.700Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"craft","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"f25e31b4-cd4f-4721-9b11-b55d4a1a9c34","2017-04-12T10:59:36.176Z","2017-04-12T10:59:35.752Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"select","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"cb32591b-e1f1-4731-bfe6-022ef95316d7","2017-04-12T10:59:42.186Z","2017-04-12T10:59:41.692Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"remove","[-229, -608]","",,,,"""""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"6abc72e0-8b78-4e10-8b73-a9ee20e86d2f","2017-04-12T10:59:51.995Z","2017-04-12T10:59:51.545Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"add","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"22d3d3e3-62d0-4a11-9edb-ef7925488ee2","2017-04-12T11:00:15.511Z","2017-04-12T11:00:15.037Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"reach","[-259, -713]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"7c32dcbf-692c-461e-892e-9654138b629b","2017-04-12T11:00:27.410Z","2017-04-12T11:00:26.976Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"pickup","[-189, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,"""RBS2""",,,,,,,,,,"""100""",
"815c6c60-9594-469a-adf3-0bfbd289153d","2017-04-12T11:01:06.124Z","2017-04-12T11:01:05.681Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"select","[-190, -771]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"cffc44d4-3609-4db5-b47d-36a4108d8fc1","2017-04-12T11:01:08.852Z","2017-04-12T11:01:08.463Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"craft","[-190, -771]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"1649b7da-1102-4768-89b5-a88f10f7ede9","2017-04-12T11:01:08.926Z","2017-04-12T11:01:08.504Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"add","[-190, -771]","tutorial1.Checkpoint00","""RBS2""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ec28bf3f-4496-4ca7-b44a-20b2c5f468e7","2017-04-12T11:01:15.354Z","2017-04-12T11:01:14.928Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"select","[-190, -771]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"225dd83b-5a32-4ed6-b556-bf8299a78b04","2017-04-12T11:01:47.948Z","2017-04-12T11:01:47.407Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"reach","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"98e810c4-6868-4863-9c8b-df852545b124","2017-04-12T11:01:47.949Z","2017-04-12T11:01:47.476Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"newfurthest","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""0""","""100""",
"943c2752-cfa3-44dc-badb-24eccc69acb1","2017-04-12T11:01:47.964Z","2017-04-12T11:01:47.527Z","915953b4-f9e1-41ca-acc4-4e4e90667102","c430c60c-d7cb-4fc5-893b-dce440696caf",,,,,,,"newownrecord","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""0""","""100""",
"c629f211-3b8a-4cfc-ad34-fa7271706229","2017-04-14T11:50:59.078Z","2017-04-14T11:50:57.365Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"start","[-229, -608]","",,"""webglplayer""","""0fa88384-3115-4ebd-990d-6bd29214c04f""",,,,,,,,,,,,,,,,,,,
"1b769ce0-a287-4a25-b2c8-f8d686febbec","2017-04-14T11:51:33.861Z","2017-04-14T11:51:33.189Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"craft","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"42aa28dc-91b7-4d08-804c-faa4f508359d","2017-04-14T11:52:21.558Z","2017-04-14T11:52:20.951Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"select","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"0f5ae0ed-0671-4578-a2ec-4b8a08e902e7","2017-04-14T11:52:22.096Z","2017-04-14T11:52:21.505Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"remove","[-229, -608]","",,,,"""""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"bba3a7f0-e4c7-424c-80bc-5bd04b4d2964","2017-04-14T11:52:29.318Z","2017-04-14T11:52:28.698Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"add","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"dcd195c1-e54f-4c86-ba50-ce4f396ff499","2017-04-14T11:53:12.875Z","2017-04-14T11:53:12.247Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"reach","[-261, -714]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"a52e9b4c-e149-4c35-8854-5dd181c777a4","2017-04-14T11:53:54.199Z","2017-04-14T11:53:53.574Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"pickup","[-190, -767]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,"""RBS2""",,,,,,,,,,"""100""",
"60e9869f-8285-44b9-be42-856c44d785c8","2017-04-14T11:54:04.268Z","2017-04-14T11:54:03.649Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"select","[-190, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"c7130825-15a1-4346-922a-8447e13a7101","2017-04-14T11:54:05.116Z","2017-04-14T11:54:04.521Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"craft","[-190, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"c11316e4-6e43-453d-ae01-f1b05fc0d589","2017-04-14T11:54:05.130Z","2017-04-14T11:54:04.532Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"add","[-190, -768]","tutorial1.Checkpoint00","""RBS2""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"ad494863-b1de-483f-8ff9-2e3c1d83886c","2017-04-14T11:54:05.810Z","2017-04-14T11:54:05.218Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"select","[-190, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"a935a2e9-1bdd-45d0-b633-7494bece580d","2017-04-14T11:54:52.862Z","2017-04-14T11:54:52.193Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"reach","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"5f939b84-a701-44e7-b99e-69a7355a814f","2017-04-14T11:54:53.047Z","2017-04-14T11:54:52.217Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"newfurthest","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""0""","""100""",
"772cfbce-23eb-4fa4-aefd-47c40df2b3c3","2017-04-14T11:54:53.057Z","2017-04-14T11:54:52.222Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"newownrecord","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""0""","""100""",
"3c4a29d1-5f8e-44d3-8dde-3d897fbb72c0","2017-04-14T11:56:15.049Z","2017-04-14T11:56:13.939Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"craft","[-110, -623]","",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"a4037127-8375-4a64-a619-37bcc87ba1d4","2017-04-14T11:56:17.387Z","2017-04-14T11:56:16.795Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"reach","[-110, -623]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"727eda8b-829a-43f5-af60-c33eeacf8b3e","2017-04-14T11:57:36.684Z","2017-04-14T11:57:36.039Z","915953b4-f9e1-41ca-acc4-4e4e90667102","72dc3209-bd46-4026-91f0-44d2a7298175",,,,,,,"configure","[-106, -616]","tutorial1.Checkpoint01",,,,,,,,,,,,,,,,"""French""",,,,,,
"8b9a338a-87e2-49c2-97bb-391bb22b6f86","2017-04-26T15:29:55.272Z","2017-04-26T15:38:33.781Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7af76245-59d9-4d8c-a488-516568882133",,,,,,,"start","[-229, -608]","",,"""windowsplayer""","""1f742172-0443-4fc7-b38a-621fa62b323f""",,,,,,,,,,,,,,,,,,,
"4fb493c7-55a9-40da-894a-3c2595a6ca71","2017-04-26T15:30:02.889Z","2017-04-26T15:38:40.754Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7af76245-59d9-4d8c-a488-516568882133",,,,,,,"configure","[-229, -608]","",,,,,,,,,,,,,,,,"""English""",,,,,,
"88dce13f-81b3-496f-a3e4-838632f70c99","2017-04-26T15:30:03.296Z","2017-04-26T15:38:41.445Z","915953b4-f9e1-41ca-acc4-4e4e90667102","7af76245-59d9-4d8c-a488-516568882133",,,,,,,"configure","[-229, -608]","",,,,,,,,,,,,,,,,"""English""",,,,,,
"4dc4b3f8-f55e-4919-8a91-e57167c7bf25","2017-04-26T17:05:44.979Z","2017-04-26T17:05:42.620Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"start","[-229, -608]","",,"""windowsplayer""","""1f742172-0443-4fc7-b38a-621fa62b323f""",,,,,,,,,,,,,,,,,,,
"38d04380-ba5f-4a12-b3d9-fb96d8c28d92","2017-04-26T17:06:44.215Z","2017-04-26T17:06:43.460Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"craft","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"07a78ce4-c050-407a-b092-fa15682e90ca","2017-04-26T17:07:24.745Z","2017-04-26T17:07:23.471Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"select","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"39a5849b-6904-478f-9164-892a010b38ac","2017-04-26T17:07:27.940Z","2017-04-26T17:07:27.605Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"remove","[-229, -608]","",,,,"""""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"d95bc154-61b1-4baa-89ca-6b5d1e818934","2017-04-26T17:07:39.423Z","2017-04-26T17:07:38.965Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"add","[-229, -608]","",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,"""PRCONS:RBS3:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"22592f3f-122f-4c82-8329-fc111c0bea50","2017-04-26T17:08:04.292Z","2017-04-26T17:08:03.873Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"reach","[-254, -711]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"d0216787-dc6f-4d34-9b30-c40297ed240e","2017-04-26T17:08:22.389Z","2017-04-26T17:08:17.731Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"pickup","[-193, -764]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,,"""100""",,,"""RBS2""",,,,,,,,,,"""100""",
"8be046a3-0650-43e6-9079-3881d98bb726","2017-04-26T17:08:30.150Z","2017-04-26T17:08:29.605Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"select","[-193, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS3:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"9820cc51-9ea8-4e06-9f77-e8e049694e92","2017-04-26T17:08:33.557Z","2017-04-26T17:08:31.756Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"add","[-193, -768]","tutorial1.Checkpoint00","""RBS2""",,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"0e4c050b-de8a-4695-be51-f42fe21fe209","2017-04-26T17:08:34.873Z","2017-04-26T17:08:31.750Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"craft","[-193, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"adbc2528-db62-4d70-afd5-0aa20febbaa8","2017-04-26T17:08:35.761Z","2017-04-26T17:08:35.358Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"select","[-193, -768]","tutorial1.Checkpoint00",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,"""slot0""","""100""",,,,,,,,,,,,,"""100""",
"47de0ea7-242e-47d4-ad02-b84201f817b6","2017-04-26T17:09:14.446Z","2017-04-26T17:09:13.921Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"reach","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"343eef63-3aaf-4d89-a9ad-ba233ec9978e","2017-04-26T17:09:14.450Z","2017-04-26T17:09:13.945Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"newfurthest","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""0""","""100""",
"751db88c-4ef3-4c5a-976b-c43c73712bd4","2017-04-26T17:09:14.546Z","2017-04-26T17:09:13.997Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"newownrecord","[-105, -628]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,"null",,,,,,,,"""0""","""100""",
"359a6892-6f20-4861-8232-0e9bb6c3c043","2017-04-26T17:09:50.389Z","2017-04-26T17:09:50.006Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"add","[-124, -604]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"07656202-c58a-4fdb-a1aa-f977e1c1303b","2017-04-26T17:10:26.769Z","2017-04-26T17:10:24.477Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"pickup","[-287, -447]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,"""FLUO1""",,,,,,,,,,"""100""",
"976f7d76-bff7-46c1-90fc-69dac61e3093","2017-04-26T17:10:40.825Z","2017-04-26T17:10:38.819Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"add","[-293, -449]","tutorial1.Checkpoint01","""FLUO1""",,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
"cfe32dad-0f15-48d4-97d1-a122b7d026e8","2017-04-26T17:10:40.866Z","2017-04-26T17:10:38.797Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"craft","[-293, -449]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,"""PRCONS:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"57f97bf1-c42a-4ace-85bb-672ac77ca3b2","2017-04-26T17:11:03.580Z","2017-04-26T17:11:02.829Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"remove","[-293, -449]","tutorial1.Checkpoint01",,,,"""""",,"""PRCONS:RBS2:FLUO1:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"b1184506-aecd-4a86-91d4-35d89464e0c3","2017-04-26T17:11:07.020Z","2017-04-26T17:11:06.162Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"add","[-293, -449]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,"""PRCONS:RBS2:MOV:DTER""",,"""100""",,,,,,,,,,,,,"""100""",
"e78a7b69-4dd9-4b04-b3f2-0e4e4c2fecd8","2017-04-26T17:11:11.476Z","2017-04-26T17:11:10.668Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"death","[-292, -419]","tutorial1.Checkpoint01",,,,"""slot0[PRCONS:RBS2:MOV:DTER]""",,,,"""100""",,,,,,,,,,,,,"""0""","""AmpicillinWall1"""
"ce5f204b-664d-4422-a857-b4f1847044cc","2017-04-26T17:11:33.865Z","2017-04-26T17:11:32.855Z","915953b4-f9e1-41ca-acc4-4e4e90667102","ec391efa-c23e-4a82-9f56-ac04ab0bd69c",,,,,,,"add","[-296, -451]","tutorial1.Checkpoint01","""FLUO1""",,,"""slot0[PRCONS:RBS2:FLUO1:DTER]""",,,,"""100""",,,,,,,,,,,,,"""100""",
